entity_id,state,last_changed
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:11:22.689Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:11:55.379Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:12:05.404Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:12:07.754Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:12:17.736Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:12:18.557Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:12:45.841Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:12:46.734Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:12:56.729Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:13:11.867Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:15:21.762Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:15:33.664Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:15:52.462Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:16:14.815Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:16:47.735Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:17:01.274Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:17:11.237Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:17:46.121Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:18:08.280Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:18:10.064Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:18:37.961Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:18:40.640Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:18:50.638Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:19:06.688Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:19:40.615Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:19:43.978Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:20:02.993Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:20:03.806Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:20:20.716Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:20:22.778Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:22:13.953Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:22:17.242Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:23:00.338Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:23:03.608Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:23:20.700Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:23:23.447Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:25:26.665Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:27:02.748Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:27:24.360Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:28:37.614Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:28:47.603Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:29:46.742Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:30:01.719Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:32:28.883Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:32:38.859Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:32:39.663Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:32:48.988Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T10:38:08.978Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T10:38:18.966Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T13:15:33.942Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T13:15:43.923Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T14:42:26.025Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T14:42:35.941Z
binary_sensor.sonoff_a4800f1e7e,on,2026-03-11T14:53:39.419Z
binary_sensor.sonoff_a4800f1e7e,off,2026-03-11T14:53:49.400Z
