entity_id,state,last_changed
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T18:21:59.028Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T18:22:09.015Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T18:22:38.049Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T18:22:48.053Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T18:40:39.308Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T18:40:49.299Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T18:43:15.522Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T18:43:25.513Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T18:57:08.837Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T18:57:18.839Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T18:58:18.203Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T18:58:28.139Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T18:58:34.622Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T18:58:49.607Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T18:58:52.621Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T18:59:07.568Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T19:26:52.125Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T19:27:02.100Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T19:47:31.646Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T19:47:41.626Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T19:50:30.725Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T19:50:40.711Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T20:07:49.076Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T20:08:26.995Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T20:11:29.232Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T20:11:39.215Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T20:17:35.179Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T20:17:45.174Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T20:23:52.539Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T20:24:02.540Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T20:24:04.108Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T20:24:30.529Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T20:24:37.956Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T20:24:47.958Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T20:33:15.248Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T20:33:25.244Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T20:37:52.987Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T20:38:02.961Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T22:03:20.215Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T22:03:30.209Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-10T22:10:02.422Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-10T22:10:27.390Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T04:19:23.949Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T04:19:39.553Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T04:24:48.512Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T04:24:58.494Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T04:25:02.586Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T04:25:12.493Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T04:26:29.419Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T04:26:47.165Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T04:29:16.697Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T04:29:35.844Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T05:33:57.641Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T05:34:06.887Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T05:38:22.602Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T05:38:32.600Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T05:43:32.033Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T05:43:42.008Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T05:45:19.139Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T05:45:29.140Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T05:54:33.193Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T05:54:43.164Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:09:06.478Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:09:16.458Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:09:19.410Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:09:29.400Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:31:16.751Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:31:26.726Z
